timestamp,irradiance,cloud_cover,temperature,humidity,wind_speed,pressure,hour,kwh
2020-03-14 01:00:00,0.0,72.1,9.3,75.3,2.45,1015.4,1,0.0
2020-03-14 02:00:00,0.0,68.5,6.1,79.9,2.81,1011.3,2,0.0
2020-03-14 03:00:00,0.0,62.6,3.9,81.9,2.91,1009.2,3,0.0
2020-03-14 04:00:00,0.0,61.1,9.9,87.3,2.17,1013.3,4,0.0
2020-03-14 05:00:00,0.0,51.4,8.9,66.1,0.98,1014.0,5,0.0
2020-03-14 06:00:00,0.0,53.6,8.8,75.5,2.44,1013.4,6,0.0
2020-03-14 07:00:00,92.63,45.5,9.6,76.5,3.86,1012.3,7,0.0185
2020-03-14 08:00:00,164.78,49.9,13.1,68.5,3.64,1008.7,8,0.033
2020-03-14 09:00:00,237.81,48.8,11.9,78.2,4.7,1014.7,9,0.0476
2020-03-14 10:00:00,248.72,56.3,15.7,73.3,5.46,1014.9,10,0.0497
2020-03-14 11:00:00,283.47,55.3,15.8,68.9,4.26,1013.8,11,0.0567
2020-03-14 12:00:00,214.64,67.3,16.1,67.3,4.88,1013.4,12,0.0429
2020-03-14 13:00:00,208.63,67.1,16.5,67.7,4.27,1019.7,13,0.0417
2020-03-14 14:00:00,218.5,61.6,16.2,68.1,5.21,1010.5,14,0.0437
2020-03-14 15:00:00,201.42,56.7,17.8,66.2,5.35,1018.1,15,0.0403
2020-03-14 16:00:00,167.7,49.0,14.5,69.7,4.45,1010.1,16,0.0335
2020-03-14 17:00:00,102.72,39.6,12.5,74.3,4.21,1017.4,17,0.0205
2020-03-14 18:00:00,0.0,42.7,14.9,74.0,2.79,1017.9,18,0.0
2020-03-14 19:00:00,0.0,51.6,13.7,65.5,2.96,1011.8,19,0.0
2020-03-14 20:00:00,0.0,49.0,12.1,68.2,2.66,1019.6,20,0.0
2020-03-14 21:00:00,0.0,49.7,10.7,66.4,3.62,1014.9,21,0.0
2020-03-14 22:00:00,0.0,51.9,8.4,82.2,2.28,1009.5,22,0.0
2020-03-14 23:00:00,0.0,41.0,9.1,78.4,2.81,1011.5,23,0.0
2020-03-15 00:00:00,0.0,35.7,7.1,82.0,0.64,1017.5,0,0.0
2020-03-15 01:00:00,0.0,39.8,6.0,73.7,4.72,1016.7,1,0.0
2020-03-15 02:00:00,0.0,48.4,6.1,89.7,2.78,1008.8,2,0.0
2020-03-15 03:00:00,0.0,50.8,9.7,73.3,3.46,1012.4,3,0.0
2020-03-15 04:00:00,0.0,46.5,4.6,83.3,4.46,1013.8,4,0.0
2020-03-15 05:00:00,0.0,50.4,8.8,81.8,3.3,1011.0,5,0.0
2020-03-15 06:00:00,0.0,49.4,6.5,75.3,4.44,1022.4,6,0.0
2020-03-15 07:00:00,91.72,46.4,10.1,73.2,2.26,1013.9,7,0.0183
2020-03-15 08:00:00,163.86,50.5,10.9,75.9,5.9,1012.8,8,0.0328
2020-03-15 09:00:00,227.47,51.4,9.7,90.7,4.59,1017.8,9,0.0455
2020-03-15 10:00:00,299.11,47.8,14.6,72.0,3.71,1011.5,10,0.0598
2020-03-15 11:00:00,320.35,49.9,14.5,78.7,4.93,1017.0,11,0.0641
2020-03-15 12:00:00,384.45,41.9,12.7,78.8,2.33,1006.3,12,0.0769
2020-03-15 13:00:00,374.94,41.3,17.6,68.7,3.21,1011.2,13,0.075
2020-03-15 14:00:00,280.44,51.1,18.7,60.7,4.94,1017.2,14,0.0561
2020-03-15 15:00:00,202.08,56.8,18.6,71.0,1.63,1019.3,15,0.0404
2020-03-15 16:00:00,158.26,52.2,16.4,60.9,4.06,1009.9,16,0.0317
2020-03-15 17:00:00,65.52,61.7,15.1,77.9,4.03,1009.4,17,0.0131
2020-03-15 18:00:00,0.0,60.1,16.0,69.8,4.97,1015.3,18,0.0
2020-03-15 19:00:00,0.0,59.6,15.4,56.4,1.42,1010.5,19,0.0
2020-03-15 20:00:00,0.0,57.1,13.2,70.4,4.61,1011.9,20,0.0
2020-03-15 21:00:00,0.0,60.5,8.8,80.7,2.44,1016.5,21,0.0
2020-03-15 22:00:00,0.0,53.8,9.3,75.6,2.55,1010.8,22,0.0
2020-03-15 23:00:00,0.0,48.9,8.7,81.2,1.78,1005.1,23,0.0
2020-03-16 00:00:00,0.0,47.4,4.6,78.3,1.91,1007.8,0,0.0
2020-03-16 01:00:00,0.0,48.0,7.5,72.5,3.4,1013.0,1,0.0
2020-03-16 02:00:00,0.0,50.9,10.1,75.6,1.89,1005.5,2,0.0
2020-03-16 03:00:00,0.0,50.1,7.8,78.9,3.74,1011.8,3,0.0
2020-03-16 04:00:00,0.0,50.2,9.5,74.9,2.34,1007.4,4,0.0
2020-03-16 05:00:00,0.0,56.7,8.4,84.1,1.79,1019.6,5,0.0
2020-03-16 06:00:00,0.0,52.2,9.0,72.9,2.47,1021.7,6,0.0
2020-03-16 07:00:00,94.92,44.9,10.9,76.5,3.84,1008.8,7,0.019
2020-03-16 08:00:00,166.58,50.0,10.4,75.9,3.22,1014.0,8,0.0333
2020-03-16 09:00:00,217.32,53.8,11.5,66.5,3.53,1009.2,9,0.0435
2020-03-16 10:00:00,300.07,48.0,16.0,62.2,4.2,1011.8,10,0.06
2020-03-16 11:00:00,281.36,56.3,17.2,67.4,4.58,1020.2,11,0.0563
2020-03-16 12:00:00,246.56,63.0,14.5,80.5,3.19,1011.1,12,0.0493
2020-03-16 13:00:00,221.7,65.5,17.9,69.4,2.46,1011.9,13,0.0443
2020-03-16 14:00:00,205.47,64.4,16.5,59.6,3.58,1009.2,14,0.0411
2020-03-16 15:00:00,124.14,73.6,17.0,52.1,3.97,1017.6,15,0.0248
2020-03-16 16:00:00,108.21,67.5,16.7,71.7,2.04,999.9,16,0.0216
2020-03-16 17:00:00,75.73,56.1,16.7,67.5,2.61,1011.2,17,0.0151
2020-03-16 18:00:00,0.0,59.1,14.3,76.6,2.28,1012.8,18,0.0
2020-03-16 19:00:00,0.0,55.1,15.1,65.6,2.79,1010.4,19,0.0
2020-03-16 20:00:00,0.0,46.2,12.1,75.2,2.24,1016.5,20,0.0
2020-03-16 21:00:00,0.0,52.2,11.3,78.7,3.71,1017.8,21,0.0
2020-03-16 22:00:00,0.0,53.8,7.9,76.3,1.39,1007.4,22,0.0
2020-03-16 23:00:00,0.0,42.4,11.4,72.3,1.42,1021.4,23,0.0
2020-03-17 00:00:00,0.0,37.8,8.1,78.4,2.67,1007.3,0,0.0
2020-03-17 01:00:00,0.0,34.2,8.0,81.1,2.82,1018.2,1,0.0
2020-03-17 02:00:00,0.0,30.8,4.3,82.7,1.55,1013.6,2,0.0
2020-03-17 03:00:00,0.0,39.3,5.7,86.1,2.39,1011.0,3,0.0
2020-03-17 04:00:00,0.0,45.4,9.3,74.6,2.6,1011.4,4,0.0
2020-03-17 05:00:00,0.0,46.1,8.7,71.0,2.61,1012.9,5,0.0
2020-03-17 06:00:00,0.0,40.1,6.4,90.2,3.15,1013.8,6,0.0
2020-03-17 07:00:00,106.65,38.5,12.0,70.6,2.84,1009.3,7,0.0213
2020-03-17 08:00:00,219.39,34.5,10.9,72.1,4.98,1012.1,8,0.0439
2020-03-17 09:00:00,306.79,35.3,15.2,69.5,3.99,1009.9,9,0.0614
2020-03-17 10:00:00,326.63,43.7,14.1,71.4,2.69,1008.1,10,0.0653
2020-03-17 11:00:00,300.9,53.5,15.6,67.4,3.59,1009.7,11,0.0602
2020-03-17 12:00:00,292.59,56.4,17.9,66.5,3.62,1008.4,12,0.0585
2020-03-17 13:00:00,264.46,59.2,15.2,69.5,4.71,1011.3,13,0.0529
2020-03-17 14:00:00,235.47,59.4,15.3,70.6,2.9,1014.7,14,0.0471
2020-03-17 15:00:00,218.93,53.8,16.3,56.7,4.27,1013.5,15,0.0438
2020-03-17 16:00:00,159.07,52.5,17.3,76.6,3.54,1020.9,16,0.0318
2020-03-17 17:00:00,86.25,50.3,13.3,71.3,4.99,1004.2,17,0.0172
2020-03-17 18:00:00,0.0,52.7,11.8,76.8,4.29,1014.9,18,0.0
2020-03-17 19:00:00,0.0,49.0,14.3,64.0,3.2,1013.0,19,0.0
2020-03-17 20:00:00,0.0,53.9,10.9,72.7,2.74,1016.3,20,0.0
2020-03-17 21:00:00,0.0,53.5,9.9,72.8,3.51,1015.9,21,0.0
2020-03-17 22:00:00,0.0,52.3,6.5,87.6,2.82,1012.3,22,0.0
2020-03-17 23:00:00,0.0,52.3,7.2,76.5,4.68,1013.7,23,0.0
2020-03-18 00:00:00,0.0,45.9,7.5,82.8,3.08,1010.0,0,0.0
2020-03-18 01:00:00,0.0,38.6,8.4,74.7,2.59,1015.5,1,0.0
2020-03-18 02:00:00,0.0,33.8,5.7,78.9,2.54,1005.5,2,0.0
2020-03-18 03:00:00,0.0,24.9,9.5,75.4,1.79,1016.1,3,0.0
2020-03-18 04:00:00,0.0,18.9,6.5,86.6,3.56,1012.9,4,0.0
2020-03-18 05:00:00,0.0,29.8,7.3,69.8,2.18,1011.1,5,0.0
2020-03-18 06:00:00,0.0,33.9,11.7,67.4,4.1,1012.1,6,0.0
2020-03-18 07:00:00,103.73,40.6,10.9,65.2,2.21,1012.4,7,0.0207
2020-03-18 08:00:00,154.2,54.3,11.0,69.3,3.63,1018.2,8,0.0308
2020-03-18 09:00:00,179.79,62.3,12.9,68.5,4.65,1025.9,9,0.036
2020-03-18 10:00:00,239.33,59.0,16.4,60.3,1.35,1017.9,10,0.0479
2020-03-18 11:00:00,224.22,65.6,17.6,63.2,5.52,1010.7,11,0.0448
2020-03-18 12:00:00,234.98,65.2,15.0,60.0,3.07,1015.5,12,0.047
2020-03-18 13:00:00,277.2,57.5,16.6,63.0,3.64,1015.7,13,0.0554
2020-03-18 14:00:00,293.46,49.8,17.0,73.6,4.07,1009.3,14,0.0587
2020-03-18 15:00:00,266.54,44.1,15.2,71.8,4.23,1008.0,15,0.0533
2020-03-18 16:00:00,218.72,35.2,16.1,69.6,3.77,1012.7,16,0.0437
2020-03-18 17:00:00,116.36,33.4,15.4,64.5,4.5,1016.2,17,0.0233
2020-03-18 18:00:00,0.0,39.9,16.1,61.1,3.52,1006.6,18,0.0
2020-03-18 19:00:00,0.0,49.2,15.0,64.4,4.76,1010.1,19,0.0
2020-03-18 20:00:00,0.0,49.6,11.4,74.2,3.52,1015.3,20,0.0
2020-03-18 21:00:00,0.0,54.7,10.3,80.1,4.96,1013.2,21,0.0
2020-03-18 22:00:00,0.0,52.0,10.4,80.1,3.9,1018.7,22,0.0
2020-03-18 23:00:00,0.0,50.7,7.5,82.2,1.19,1007.4,23,0.0
2020-03-19 00:00:00,0.0,43.3,8.5,74.1,5.61,1022.4,0,0.0
2020-03-19 01:00:00,0.0,41.5,7.0,79.7,2.43,1006.8,1,0.0
2020-03-19 02:00:00,0.0,43.6,5.5,79.8,4.5,1004.9,2,0.0
2020-03-19 03:00:00,0.0,45.3,5.7,80.2,3.03,1012.8,3,0.0
2020-03-19 04:00:00,0.0,41.3,9.8,86.4,4.06,1008.5,4,0.0
2020-03-19 05:00:00,0.0,37.6,8.2,69.4,2.31,1012.8,5,0.0
2020-03-19 06:00:00,0.0,42.3,11.9,72.5,3.63,1012.7,6,0.0
2020-03-19 07:00:00,105.0,40.3,9.9,82.2,3.25,1012.2,7,0.021
2020-03-19 08:00:00,197.21,41.9,12.4,65.8,5.08,1009.6,8,0.0394
2020-03-19 09:00:00,262.32,45.4,16.9,64.6,3.94,1014.7,9,0.0525
2020-03-19 10:00:00,287.6,51.1,12.9,69.9,4.44,1011.7,10,0.0575
2020-03-19 11:00:00,268.95,59.0,12.7,71.7,1.34,1017.4,11,0.0538
2020-03-19 12:00:00,299.38,55.9,18.2,58.2,3.41,1012.3,12,0.0599
2020-03-19 13:00:00,322.96,50.8,15.6,72.3,3.91,1009.1,13,0.0646
2020-03-19 14:00:00,272.19,53.7,16.9,71.0,3.72,1006.2,14,0.0544
2020-03-19 15:00:00,235.56,50.9,15.9,71.5,4.46,1012.3,15,0.0471
2020-03-19 16:00:00,169.36,50.1,16.7,63.6,3.13,1007.9,16,0.0339
2020-03-19 17:00:00,82.56,53.0,14.1,71.6,3.55,1007.6,17,0.0165
2020-03-19 18:00:00,0.0,58.4,14.2,66.5,4.18,1015.1,18,0.0
2020-03-19 19:00:00,0.0,55.5,13.9,69.6,0.72,1005.9,19,0.0
2020-03-19 20:00:00,0.0,64.7,10.5,86.2,3.59,1018.6,20,0.0
2020-03-19 21:00:00,0.0,68.5,9.6,76.9,2.67,1013.6,21,0.0
2020-03-19 22:00:00,0.0,67.3,9.0,71.3,2.09,1012.8,22,0.0
2020-03-19 23:00:00,0.0,68.4,6.3,81.4,3.34,1008.9,23,0.0
2020-03-20 00:00:00,0.0,71.3,7.1,72.7,4.23,1016.1,0,0.0
2020-03-20 01:00:00,0.0,60.1,7.4,73.1,4.04,1013.0,1,0.0
2020-03-20 02:00:00,0.0,53.2,6.5,75.0,2.86,1010.3,2,0.0
2020-03-20 03:00:00,0.0,52.8,6.9,77.6,3.88,1013.8,3,0.0
2020-03-20 04:00:00,0.0,53.4,7.7,83.4,3.87,1006.3,4,0.0
2020-03-20 05:00:00,0.0,45.8,7.6,81.8,2.91,1006.5,5,0.0
2020-03-20 06:00:00,0.0,42.8,10.6,77.9,2.31,1008.5,6,0.0
2020-03-20 07:00:00,118.23,33.2,12.9,67.0,2.86,1014.4,7,0.0236
2020-03-20 08:00:00,243.32,28.8,11.4,71.7,4.34,1013.0,8,0.0487
2020-03-20 09:00:00,359.05,25.7,14.1,72.5,3.46,1017.2,9,0.0718
2020-03-20 10:00:00,426.95,27.9,14.2,67.8,2.45,1009.3,10,0.0854
2020-03-20 11:00:00,383.06,42.0,16.2,67.2,1.82,1015.3,11,0.0766
2020-03-20 12:00:00,309.66,54.7,18.8,67.7,4.33,1012.5,12,0.0619
2020-03-20 13:00:00,295.01,55.3,17.7,65.1,2.95,1009.2,13,0.059
2020-03-20 14:00:00,245.4,58.5,14.4,71.8,3.83,1014.5,14,0.0491
2020-03-20 15:00:00,202.57,58.1,17.6,74.9,4.74,1012.7,15,0.0405
2020-03-20 16:00:00,173.61,49.2,18.3,65.2,2.19,1010.5,16,0.0347
2020-03-20 17:00:00,96.38,45.5,15.3,75.6,3.45,1013.2,17,0.0193
2020-03-20 18:00:00,0.0,51.8,16.1,71.5,2.83,1012.5,18,0.0
2020-03-20 19:00:00,0.0,49.1,12.3,65.9,3.38,1012.4,19,0.0
2020-03-20 20:00:00,0.0,55.0,9.9,70.7,4.24,1011.3,20,0.0
2020-03-20 21:00:00,0.0,51.5,11.0,70.7,1.67,1007.8,21,0.0
2020-03-20 22:00:00,0.0,50.8,7.0,75.4,3.57,1013.3,22,0.0
2020-03-20 23:00:00,0.0,58.7,8.2,77.7,4.03,1009.8,23,0.0
2020-03-21 00:00:00,0.0,61.0,9.8,79.3,2.81,1008.9,0,0.0
2020-03-21 01:00:00,0.0,62.5,4.5,88.9,2.86,1012.0,1,0.0
2020-03-21 02:00:00,0.0,67.4,5.3,83.2,3.42,1015.9,2,0.0
2020-03-21 03:00:00,0.0,69.7,5.8,78.8,3.34,1013.7,3,0.0
2020-03-21 04:00:00,0.0,59.1,7.8,68.3,3.58,1010.9,4,0.0
2020-03-21 05:00:00,0.0,57.5,8.1,78.6,3.56,1010.7,5,0.0
2020-03-21 06:00:00,0.0,48.7,11.8,74.0,2.02,1015.5,6,0.0
2020-03-21 07:00:00,88.99,50.0,12.3,74.1,4.49,1003.4,7,0.0178
2020-03-21 08:00:00,191.62,44.3,12.9,83.0,4.67,1016.2,8,0.0383
2020-03-21 09:00:00,256.94,47.2,13.7,77.8,3.69,1005.5,9,0.0514
2020-03-21 10:00:00,284.76,52.2,15.3,73.6,2.01,1007.3,10,0.057
2020-03-21 11:00:00,287.15,56.8,14.4,65.9,3.39,1010.9,11,0.0574
2020-03-21 12:00:00,317.0,53.9,17.8,64.1,3.69,1021.7,12,0.0634
2020-03-21 13:00:00,271.5,59.1,15.4,69.1,2.36,1019.7,13,0.0543
2020-03-21 14:00:00,266.64,55.2,18.5,62.0,3.14,1015.8,14,0.0533
2020-03-21 15:00:00,220.62,54.6,18.8,68.0,2.09,1014.4,15,0.0441
2020-03-21 16:00:00,186.24,45.9,16.8,69.6,4.11,1005.6,16,0.0372
2020-03-21 17:00:00,96.76,45.7,15.5,64.0,3.67,1013.6,17,0.0194
2020-03-21 18:00:00,0.0,35.9,15.3,75.7,1.35,1010.8,18,0.0
2020-03-21 19:00:00,0.0,31.1,9.2,77.5,3.35,1009.7,19,0.0
2020-03-21 20:00:00,0.0,32.8,12.7,64.2,2.94,1013.6,20,0.0
2020-03-21 21:00:00,0.0,43.8,10.7,74.9,3.52,1011.1,21,0.0
2020-03-21 22:00:00,0.0,42.2,9.6,77.9,2.61,1016.5,22,0.0
2020-03-21 23:00:00,0.0,44.2,9.7,81.2,2.2,1005.3,23,0.0
2020-03-22 00:00:00,0.0,38.3,7.9,76.9,2.23,1013.3,0,0.0
2020-03-22 01:00:00,0.0,30.7,5.8,85.2,2.46,1009.5,1,0.0
2020-03-22 02:00:00,0.0,36.8,7.1,80.5,3.02,1011.4,2,0.0
2020-03-22 03:00:00,0.0,41.4,7.6,72.4,3.15,1014.2,3,0.0
2020-03-22 04:00:00,0.0,45.2,8.1,71.2,2.81,1008.5,4,0.0
2020-03-22 05:00:00,0.0,58.9,9.0,82.8,2.58,1013.7,5,0.0
2020-03-22 06:00:00,0.0,54.8,11.4,80.4,2.65,1012.2,6,0.0
2020-03-22 07:00:00,100.47,43.9,9.4,78.4,6.01,1010.4,7,0.0201
2020-03-22 08:00:00,198.74,42.6,12.6,80.4,2.73,1011.1,8,0.0397
2020-03-22 09:00:00,271.79,44.5,15.5,74.7,2.94,1012.4,9,0.0544
2020-03-22 10:00:00,325.06,45.8,12.2,76.8,6.79,1009.9,10,0.065
2020-03-22 11:00:00,311.58,53.4,16.1,64.1,3.92,1013.0,11,0.0623
2020-03-22 12:00:00,295.83,57.3,15.8,77.8,2.12,1011.9,12,0.0592
2020-03-22 13:00:00,306.83,54.1,16.6,70.8,4.34,1010.6,13,0.0614
2020-03-22 14:00:00,251.5,58.1,16.0,67.0,2.59,1019.4,14,0.0503
2020-03-22 15:00:00,188.93,61.4,16.9,64.4,4.41,1014.7,15,0.0378
2020-03-22 16:00:00,151.8,56.1,19.4,66.0,3.29,1011.5,16,0.0304
2020-03-22 17:00:00,89.73,49.9,13.9,62.9,3.06,1013.6,17,0.0179
2020-03-22 18:00:00,0.0,58.0,13.1,75.9,4.61,1008.9,18,0.0
2020-03-22 19:00:00,0.0,53.7,11.6,69.3,3.57,1011.3,19,0.0
2020-03-22 20:00:00,0.0,52.8,14.9,72.0,3.97,1011.7,20,0.0
2020-03-22 21:00:00,0.0,54.9,10.3,73.0,3.43,1008.0,21,0.0
2020-03-22 22:00:00,0.0,64.2,9.8,75.0,2.56,1014.5,22,0.0
2020-03-22 23:00:00,0.0,59.4,8.2,74.4,3.61,1011.0,23,0.0
2020-03-23 00:00:00,0.0,61.2,6.7,79.2,4.21,1011.6,0,0.0
2020-03-23 01:00:00,0.0,61.9,7.2,88.8,3.13,1010.7,1,0.0
2020-03-23 02:00:00,0.0,62.2,11.1,81.6,4.8,1024.8,2,0.0
2020-03-23 03:00:00,0.0,52.6,9.7,78.2,3.85,1010.3,3,0.0
2020-03-23 04:00:00,0.0,50.3,6.8,79.7,3.21,1004.7,4,0.0
2020-03-23 05:00:00,0.0,51.1,9.9,80.4,3.25,1006.6,5,0.0
2020-03-23 06:00:00,0.0,38.5,8.7,83.3,3.14,1016.0,6,0.0
2020-03-23 07:00:00,103.62,42.5,8.5,73.7,2.25,1018.3,7,0.0207
2020-03-23 08:00:00,194.57,44.1,13.9,70.9,3.41,1010.3,8,0.0389
2020-03-23 09:00:00,243.7,50.5,15.5,60.4,3.72,1018.1,9,0.0487
2020-03-23 10:00:00,367.17,39.1,16.5,73.9,3.08,1016.0,10,0.0734
2020-03-23 11:00:00,388.55,42.3,15.2,80.1,3.84,1012.2,11,0.0777
2020-03-23 12:00:00,467.02,33.0,16.5,68.6,3.52,1012.0,12,0.0934
2020-03-23 13:00:00,458.85,31.8,18.4,55.4,4.27,1013.7,13,0.0918
2020-03-23 14:00:00,433.11,28.2,18.0,69.5,4.16,1016.5,14,0.0866
2020-03-23 15:00:00,309.99,37.1,16.7,63.5,3.67,1014.6,15,0.062
2020-03-23 16:00:00,211.76,39.2,14.3,67.5,2.13,1010.3,16,0.0424
2020-03-23 17:00:00,98.6,45.3,16.1,71.8,5.29,1012.3,17,0.0197
2020-03-23 18:00:00,0.0,49.4,16.5,69.5,2.86,1020.9,18,0.0
2020-03-23 19:00:00,0.0,44.4,11.9,71.3,2.92,1014.0,19,0.0
2020-03-23 20:00:00,0.0,48.0,13.4,68.7,2.66,1016.5,20,0.0
2020-03-23 21:00:00,0.0,51.6,11.6,74.7,2.51,1015.2,21,0.0
2020-03-23 22:00:00,0.0,53.8,11.0,72.7,4.54,1014.1,22,0.0
2020-03-23 23:00:00,0.0,55.2,10.2,70.3,4.39,1013.4,23,0.0
2020-03-24 00:00:00,0.0,60.4,7.2,77.8,3.44,1016.6,0,0.0
2020-03-24 01:00:00,0.0,65.7,5.3,83.4,2.89,1015.9,1,0.0
2020-03-24 02:00:00,0.0,62.7,6.7,79.1,3.62,1014.1,2,0.0
2020-03-24 03:00:00,0.0,60.0,9.0,70.1,3.07,1010.2,3,0.0
2020-03-24 04:00:00,0.0,54.7,7.4,84.1,2.81,1014.5,4,0.0
2020-03-24 05:00:00,0.0,49.4,8.0,64.8,3.34,1012.7,5,0.0
2020-03-24 06:00:00,0.0,36.3,7.3,77.0,2.56,1011.8,6,0.0
2020-03-24 07:00:00,121.4,33.1,13.9,68.3,3.75,1023.7,7,0.0243
2020-03-24 08:00:00,231.22,34.0,13.8,72.3,3.7,1006.8,8,0.0462
2020-03-24 09:00:00,305.42,38.4,15.0,72.9,4.1,1016.8,9,0.0611
2020-03-24 10:00:00,347.75,42.7,16.5,73.9,2.88,1009.5,10,0.0696
2020-03-24 11:00:00,374.89,44.6,16.9,64.2,4.21,1013.5,11,0.075
2020-03-24 12:00:00,337.95,51.8,16.5,71.2,2.59,1023.3,12,0.0676
2020-03-24 13:00:00,304.49,55.0,17.1,68.5,2.93,1009.2,13,0.0609
2020-03-24 14:00:00,284.99,53.1,16.9,59.2,2.97,1010.1,14,0.057
2020-03-24 15:00:00,246.66,50.2,21.3,72.0,2.43,1012.9,15,0.0493
2020-03-24 16:00:00,155.99,55.5,17.7,59.6,4.52,1009.6,16,0.0312
2020-03-24 17:00:00,85.91,52.7,15.4,71.7,2.53,1016.5,17,0.0172
2020-03-24 18:00:00,0.0,43.9,15.7,71.1,2.3,1010.9,18,0.0
2020-03-24 19:00:00,0.0,44.3,12.3,74.6,4.26,1015.6,19,0.0
2020-03-24 20:00:00,0.0,47.9,14.8,67.8,2.43,1007.7,20,0.0
2020-03-24 21:00:00,0.0,42.1,10.2,79.9,2.81,1005.8,21,0.0
2020-03-24 22:00:00,0.0,42.1,10.8,67.3,1.99,1012.1,22,0.0
2020-03-24 23:00:00,0.0,42.1,10.6,75.0,3.83,1006.7,23,0.0
2020-03-25 00:00:00,0.0,47.7,8.9,74.5,3.85,1019.1,0,0.0
2020-03-25 01:00:00,0.0,51.7,7.9,75.1,3.74,1006.9,1,0.0
2020-03-25 02:00:00,0.0,54.3,7.7,81.0,3.54,1008.8,2,0.0
2020-03-25 03:00:00,0.0,55.0,7.7,84.1,3.07,1014.7,3,0.0
2020-03-25 04:00:00,0.0,51.1,7.4,77.4,2.48,1010.7,4,0.0
2020-03-25 05:00:00,0.0,41.2,8.4,81.8,2.19,1006.9,5,0.0
2020-03-25 06:00:00,0.0,35.0,12.4,73.5,4.29,1021.2,6,0.0
2020-03-25 07:00:00,124.67,31.7,11.2,70.1,4.26,1009.0,7,0.0249
2020-03-25 08:00:00,235.89,33.1,11.5,73.0,2.81,1012.2,8,0.0472
2020-03-25 09:00:00,245.65,50.8,13.2,70.7,3.54,1012.2,9,0.0491
2020-03-25 10:00:00,301.35,50.7,16.8,64.4,3.2,1015.8,10,0.0603
2020-03-25 11:00:00,350.94,48.5,17.2,69.5,2.37,1014.8,11,0.0702
2020-03-25 12:00:00,326.42,53.7,17.8,67.8,3.68,1009.7,12,0.0653
2020-03-25 13:00:00,290.85,57.3,17.1,59.6,3.08,1011.7,13,0.0582
2020-03-25 14:00:00,339.46,44.4,18.5,57.6,2.55,1012.1,14,0.0679
2020-03-25 15:00:00,248.72,50.1,16.5,70.4,2.02,1016.0,15,0.0497
2020-03-25 16:00:00,138.35,60.8,16.6,64.1,1.94,1008.3,16,0.0277
2020-03-25 17:00:00,85.4,53.2,17.6,68.4,3.13,1021.1,17,0.0171
2020-03-25 18:00:00,0.0,41.7,16.4,72.2,2.91,1010.0,18,0.0
2020-03-25 19:00:00,0.0,44.9,12.5,66.7,2.12,1013.0,19,0.0
2020-03-25 20:00:00,0.0,41.8,11.4,67.3,3.65,1008.4,20,0.0
2020-03-25 21:00:00,0.0,37.7,11.5,82.6,2.93,1007.8,21,0.0
2020-03-25 22:00:00,0.0,45.3,12.7,74.5,3.58,1009.5,22,0.0
2020-03-25 23:00:00,0.0,43.3,6.2,78.5,2.82,1009.1,23,0.0
2020-03-26 00:00:00,0.0,47.1,8.8,72.8,2.21,1011.3,0,0.0
2020-03-26 01:00:00,0.0,46.9,5.9,78.5,3.11,1009.1,1,0.0
2020-03-26 02:00:00,0.0,48.7,6.8,73.9,1.74,1015.8,2,0.0
2020-03-26 03:00:00,0.0,45.2,7.4,83.6,3.54,1009.9,3,0.0
2020-03-26 04:00:00,0.0,49.8,7.8,74.8,2.06,1009.4,4,0.0
2020-03-26 05:00:00,0.0,49.9,8.4,83.4,3.92,1011.4,5,0.0
2020-03-26 06:00:00,0.0,55.3,10.3,73.7,2.66,1017.0,6,0.0
2020-03-26 07:00:00,88.28,52.0,10.7,70.0,4.56,1013.9,7,0.0177
2020-03-26 08:00:00,185.57,47.7,10.6,73.2,2.38,1012.6,8,0.0371
2020-03-26 09:00:00,238.84,52.4,15.2,56.7,2.82,1007.3,9,0.0478
2020-03-26 10:00:00,331.27,46.1,16.4,67.8,3.88,1008.4,10,0.0663
2020-03-26 11:00:00,383.95,44.0,17.5,66.1,4.67,1007.9,11,0.0768
2020-03-26 12:00:00,450.65,36.5,14.8,74.4,5.17,1018.2,12,0.0901
2020-03-26 13:00:00,376.82,45.0,18.0,57.0,3.54,1015.1,13,0.0754
2020-03-26 14:00:00,370.91,39.7,18.8,71.3,5.34,1009.6,14,0.0742
2020-03-26 15:00:00,307.83,38.7,16.0,72.9,3.21,1010.7,15,0.0616
2020-03-26 16:00:00,210.88,40.6,17.1,73.8,4.6,1009.7,16,0.0422
2020-03-26 17:00:00,96.92,47.3,16.1,68.4,2.56,1009.5,17,0.0194
2020-03-26 18:00:00,0.0,43.0,18.0,71.5,3.42,1014.8,18,0.0
2020-03-26 19:00:00,0.0,52.0,16.9,60.4,0.66,1011.8,19,0.0
2020-03-26 20:00:00,0.0,55.4,10.3,79.3,1.88,1021.3,20,0.0
2020-03-26 21:00:00,0.0,52.7,15.2,65.9,3.47,1018.0,21,0.0
2020-03-26 22:00:00,0.0,52.8,8.9,69.1,1.69,1018.2,22,0.0
2020-03-26 23:00:00,0.0,52.8,10.7,69.6,3.43,1015.7,23,0.0
2020-03-27 00:00:00,0.0,48.8,10.0,76.1,3.91,1011.3,0,0.0
2020-03-27 01:00:00,0.0,48.5,6.5,76.1,2.5,1015.4,1,0.0
2020-03-27 02:00:00,0.0,46.7,8.6,79.6,2.03,1011.6,2,0.0
